Names_mpio,Names_depto,URL_mpio,URL_depto,Alcalde,Partido Político
CHARALA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27061ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,GIL ANTONIO MENDEZ MENDEZ,PATRIDO DE LA U - OPCIÓN CIUDADANA
CHARTA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27064ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,GIRALDO SOLANO TOLOZA,PARTIDO CAMBIO RADICAL
CHIMA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27067ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LUIS CARLOS FIGUEROA VELASQUEZ,PARTIDO LIBERAL COLOMBIANO
CHIPATA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27070ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,BELISARIO ROMERO CHAVEZ,PARTIDO ALIANZA SOCIAL INDEPENDIENTE
CIMITARRA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27045ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,MARIO FERNANDO PINZON SIERRA,PARTIDO DE LA U
CONCEPCION,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27046ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,RUTH VIANNEY ANAYA MENDEZ,CENTRO DEMOCRÁTICO - AICO - ASI
CONFINES,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27049ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JOSUÉ EFRAIN GÓMEZ MEDINA,PARTIDO LIBERAL COLOMBIANO - OPCIÓN CIUDADANA
CONTRATACION,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27052ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ORIOL PLATA HERNANDEZ,OPCIÓN CIUDADANA - PARTIDO LIBERAL COLOMBIANO
COROMORO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27055ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,SANDRA MILENA AMAYA GAMEZ,JUNTOS POR EL CAMBIO
CURITI,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27058ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,MARIO GALVIS AVE,PARTIDO DE LA U
EL CARMEN,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27071ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ISAIAS RUEDA RUEDA,PARTIDO DE LA U
EL GUACAMAYO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27073ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,FABIO NEL DIAZ CASTILLO,PARTIDO DE LA U
EL PEÑON,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27075ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,FRANCISCO JESUS CRUZ GUIZA,PARTIDO DE LA U - PARTIDO OPCIÓN CIUDADANA
EL PLAYON,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27074ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LUIS AMBROSIO ALARCON LOPEZ,PART. CENTRO DEMOCRÁTICO - PART. CONSERVADOR - PART. OPCIÓN CIUDADANA
ENCINO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27076ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JAIRO NIÑO MONTAÑEZ,PARTIDO DE LA U
ENCISO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27079ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,CARLOS HUMBERTO CARDENAS BONILLA,PARTIDO DE LA U - PARTIDO CONSERVADOR
FLORIAN,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27080ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ALFONSO NIÑO QUITIAN,PARTIDO CAMBIO RADICAL
FLORIDABLANCA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27082ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HECTOR GUILLERMO MANTILLA RUEDA,RENACE FLORIDABLANCA
GALAN,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27085ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,SOFIA MEDINA SERRANO,PARTIDO OPCIÓN CIUDADANA
GAMBITA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27088ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,EDILSON SALAMANCA CALLEJAS,PARTIDO DE LA U
GIRON,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27091ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JOHN ABIUD RAMIREZ BARRIENTOS,SOMOS GIRÓN
GUACA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27094ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JORGE LOPEZ VELASCO,PARTIDO LIBERAL COLOMBIANO
GUADALUPE,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27097ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LIBARDO ROMERO RODRIGUEZ,CAMBIO RADICAL - OPCIÓN CIUDADANA
GUAPOTA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27100ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,NELSON ENRIQUE LAMUS RIOS,PARTIDO LIBERAL COLOMBIANO
GUAVATA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27103ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LEIDY DAYANNI PINZON TOVAR,LIBERAL - CONSERVADOR - OPCIÓN CIUDADANA
GUEPSA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27106ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JUAN ERNETH RUIZ RUIZ,PARTIDO LIBERAL COLOMBIANO
HATO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27109ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,RICAURTE QUINTERO LANDINEZ,PARTIDO LIBERAL COLOMBIANO
JESUS MARIA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27112ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,YIMER ALEXANDER CARRILLO CARANTON,PARTIDO LIBERAL - PARTIDO OPCIÓN CIUDADANA
JORDAN,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27115ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,YOHANA MUÑOZ RUIZ,PARTIDO DE LA U
LA BELLEZA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27119ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,EDWIN RODOLFO TELLEZ ARDILA,PARTIDO DE LA U
LA PAZ,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27118ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HERMES AMADO CASTILLO,PACEÑOS UNIDOS DE CORAZÓN
LANDAZURI,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27120ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,MILTON TELLEZ HERNANDEZ,PARTIDO LIBERAL COLOMBIANO
LEBRIJA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27121ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,SERGIO ALONSO VALENZUELA ISABELLA,PARTIDO DE LA U - OPCIÓN CIUDANA
LOS SANTOS,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27124ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JAIME ARENAS RUEDA,PARTIDO LIBERAL COLOMBIANO
MACARAVITA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27127ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JIMMY NOE GOMEZ SEPULVEDA,PARTIDO CONSERVADOR COLOMBIANO
MALAGA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27130ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,FREDY ARLEY CACERES RAMIREZ,PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - OPCIÓN CIUDADANA
MATANZA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27133ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JUAN CARLOS VILLABONA MALDONADO,ALIANZA PARA EL PROGRESO SOCIAL
MOGOTES,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27136ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,DORYAM JOVANNI RODRIGUEZ AVELLANEDA,PARTIDO CONSERVADOR COLOMBIANO
MOLAGAVITA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27139ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,WILLIAM EDUARDO LEON BARAJAS,PARTIDO OPCIÓN CIUDADANA
OCAMONTE,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27142ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,CESAR FERNANDO CASTILLO MELGAREJO,"""OCAMONTE SOMOS TODOS"""
OIBA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27145ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,CARLOS MIGUEL DURAN RANGEL,PARTIDO LIBERAL COLOMBIANO
ONZAGA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27148ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HERNAN EDUARDO SANABRIA APONTE,PARTIDO DE LA U
PALMAR,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27151ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JOSE IGNACIO ALVAREZ MARTINEZ,PARTIDO LIBERAL COLOMBIANO - OPCIÓN CIUDADANA
PALMAS DEL SOCORRO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27154ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,NUBIA SUAREZ VELASQUEZ,PARTIDO CONSERVADOR COLOMBIANO
PARAMO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27157ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JOSE ANGEL RODRIGUEZ PLATA,"CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE ""ASI"""
PIEDECUESTA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27160ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,DANNY ALEXANDER RAMIREZ ROJAS,PIEDECUESTA PROYECTO DE TODOS
PINCHOTE,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27163ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HECTOR RODRIGUEZ ROMERO,PARTIDO DE LA U
PUENTE NACIONAL,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27166ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ORLANDO ANTONIO NIÑO MATEUS,PARTIDO CONSERVADOR COLOMBIANO
PUERTO PARRA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27167ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ELVINIA ZARRAZOLA GOMEZ,PARTIDO OPCIÓN CIUDADANA
PUERTO WILCHES,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27169ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JOSE ELIAS MUÑOZ PEREZ,PARTIDO DE LA U
RIONEGRO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27172ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,WILSON VICENTE GONZALEZ REYES,PARTIDO CENTRO DEMOCRÁTICO
SABANA DE TORRES,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27174ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,SNEYDER AUGUSTO PINILLA ALVAREZ,ASI - CONSERVADOR
SAN ANDRES,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27175ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JULIAN MAURICIO PEDRAZA SANTAMARIA,PARTIDO LIBERAL COLOMBIANO
SAN BENITO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27178ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HUGO ARDILA MATEUS,PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - PARTIDO CONSERVADOR
SAN GIL,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27181ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ARIEL FERNANDO ROJAS RODRIGUEZ,PARTIDO DE LA U
SAN JOAQUIN,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27184ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,SANDRA MIREYA ESTUPIÑAN SERRANO,PARTIDO CAMBIO RADICAL
SAN JOSE DE MIRANDA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27187ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,BELMAN GERARDO ROA RODRIGUEZ,PARTIDO DE LA U
SAN MIGUEL,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27190ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,OSCAR RAMIRO ORTIZ AVILA,PARTIDO CAMBIO RADICAL
SAN VICENTE DE CHUCURI,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27193ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,OMAR ACEVEDO RAMIREZ,PARTIDO CENTRO DEMOCRÁTICO
SANTA BARBARA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27195ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,MATILDE SANTISTEBAN MANOSALVA,PARTIDO OPCIÓN CIUDADANA
SANTA HELENA DEL OPON,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27194ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ALEXIS PARRA RODRIGUEZ,PARTIDO DE LA U
SIMACOTA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27196ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JAIME MAURICIO CALA AMAYA,PARTIDO DE LA U
SOCORRO,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27199ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ALFONSO LINEROS RODRIGUEZ,PARTIDO OPCIÓN CIUDADANA
SUAITA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27202ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,HEBER AUGUSTO SUAREZ PELAYO,PARTIDO DE LA U
SUCRE,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27205ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,JAVIER ANTONIO ROJAS QUITIAN,PARTIDO CONSERVADOR COLOMBIANO
SURATA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27208ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,IGNACIO DIAZ MEDINA,SURATÁ SOMOS TODOS
TONA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27211ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,CARMEN LUCERO RAMIREZ ALDANA,PARTIDO LIBERAL COLOMBIANO
VALLE DE SAN JOSE,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27217ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,CARLOS HUMBERTO SILVA BECERRA,"TODOS PODEMOS, COMPROMISO HONESTO Y SOCIAL"
VELEZ,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27220ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LEONARDO JAVIER PICO ORTIZ,PARTIDO LIBERAL COLOMBIANO
VETAS,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27219ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,ORLANDO RODRIGUEZ RAMIREZ,PARTIDO CONSERVADOR COLOMBIANO
VILLANUEVA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27221ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,LILLYAM CHAPARRO BALLESTEROS,PARTIDO DE LA U
ZAPATOCA,SANTANDER,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27223ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL27ZZZZZZZZZZZZZZZ_L1.htm,DIANA GISELA PRADA HERRERA,PARTIDO CONSERVADOR COLOMBIANO
BUENAVISTA,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,SALVADOR FRANCISCO SERPA TEHERAN,PARTIDO LIBERAL COLOMBIANO
CAIMITO,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28020ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,VICTOR MIGUEL RICARDO VEGA,PARTIDO OPCIÓN CIUDADANA
CHALAN,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28045ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,JAIDER ANTONIO HUERTAS BARRETO,PARTIDO OPCIÓN CIUDADANA
COLOSO (RICAURTE),SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28030ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,DAGER MANRIQUE PATERNINA ALQUERQUE,PARTIDO DE LA U
COROZAL,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28040ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,ANDRES RAFAEL VIVERO LEON,PARTIDO CAMBIO RADICAL
COVEÑAS,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28041ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,NILSON MANUEL NAVAJA OLIVARES,PARTIDO OPCIÓN CIUDADANA
EL ROBLE,SUCRE,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28042ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL28ZZZZZZZZZZZZZZZ_L1.htm,JOSE FRANCISCO VERGARA VERGARA,PARTIDO CAMBIO RADICAL
